cn_202	中國	Honor	榮耀，智能手機	YOYO 智能體；MagicOS AI		2020 年華為在制裁下把榮耀出售給深圳國資與經銷商組成的財團，此後獨立運作。在中國及歐洲、東南亞賣中高端手機，倚重線下渠道，並延伸到 PC、平板與穿戴裝置。近年把重心放在端側 AI 與手機智能體，同時推進上市。
cn_203	中國	Horizon Robotics	地平線，智駕芯片與算法	征程系列芯片；HSD 智駕	征程系列是車載 AI 運算晶片，HSD 為配套的城區輔助駕駛系統	向車企賣智駕芯片（征程系列）和配套算法，按芯片出貨和授權收費，也在推高階智駕整體方案 HSD。
cn_204	中國	Huadian Electric Power Res Institute	華電電科院			
cn_205	中國	Huawei	華為，通信與終端巨頭，全棧 AI	盤古大模型；昇騰芯片；乾崑智駕	盤古為行業大模型，昇騰是訓練推理晶片，乾崑為對外供應的智駕方案	三大業務是通信設備、手機等消費終端和汽車智能化方案；AI 上提供昇騰芯片與盤古模型，主要賣給政企和運營商。
cn_207	中國	Humanoid Robot Shanghai Co Ltd	國地共建人形機器人創新中心	青龍人形機器人	全尺寸開源人形機器人公版機，硬體結構與軟體包公開供業界複用	由上海國資與產業方共同出資設立，承擔國家地方共建人形機器人創新中心的運營。做整機與具身智能的共性技術，開源青龍公版機並運營 OpenLoong 社區，對外提供訓練場、測試驗證與數據採集服務，收入主要來自政府項目和產業合作。
cn_208	中國	Hunan Exceed Robot (湖南超能機器人)	機器人企業			
cn_21	中國	Baidu Inc	搜索與 AI 巨頭，自研文心大模型，佈局自動駕駛	文心大模型 ERNIE；蘿蔔快跑 Robotaxi；崑崙芯		核心收入仍是搜索廣告，AI 新業務包括文心大模型（通過百度智能雲賣給企業）、蘿蔔快跑 Robotaxi 和崑崙芯芯片。
cn_210	中國	Hunan Shibite Robot Co Ltd	視比特，3D 視覺機器人			
cn_211	中國	Idriverplus (智行者)	低速無人駕駛與環衛機器人	蝸小白無人清掃車	無人駕駛清掃車，在園區、景區與寫字樓自主清掃、灑水與收集垃圾	2015 年由清華團隊創辦，主打低速無人駕駛。蝸小白系列無人清掃車賣給環衛公司與園區物業，另做礦區、特種作業等封閉場景車輛，收入來自整車銷售和運營服務。官網已改掛 Velobotics 品牌，業務重心往極限作業場景移動。
cn_212	中國	iFLYTEK Co Ltd	科大訊飛，語音與大模型	訊飛星火大模型；翻譯機	星火為通用大模型；翻譯機是手持裝置，可離線即時互譯多國語言	收入來自教育（學習機、智慧課堂）、醫療、政務和車載語音等行業方案；自研星火大模型，重點做國產算力適配。
cn_213	中國	Inceptio Technology	嬴徹科技，幹線物流自動駕駛重卡	軒轅自動駕駛系統	面向量產的卡車自動駕駛全棧系統，含車規計算平台，跑幹線高速路線	2018 年成立，創辦人馬喆人曾任騰訊副總裁。與東風、中國重汽合作前裝量產搭載軒轅系統的自動駕駛重卡，同時自營幹線物流運力，按運費和系統授權兩種方式收費，客戶是快遞快運與合同物流企業，路線集中在高速幹線。
cn_214	中國	Industrial and Commercial Bank of China	工商銀行，全球最大銀行之一，自研金融大模型	工銀智湧大模型		資產規模全球最大的商業銀行，A 股與港股兩地上市，財政部與中央匯金為主要股東。收入仍以公司和個人信貸的存貸利差為主，科技投入居國內銀行前列，自建工銀智湧大模型與金融雲，並向中小金融機構輸出系統與算力服務。
cn_215	中國	INF Technology Shanghai Co Ltd	無限光年，金融大模型			由前螞蟻金服首席 AI 科學家、復旦教授漆遠於 2022 年在上海創辦，主攻金融與醫療領域的可信大模型，以符號推理抑制幻覺，客戶為銀行、券商等金融機構，曾獲阿里投資。
cn_217	中國	Inspur Group	浪潮集團，服務器與雲	源大模型；AI 服務器	源是全面開源的千億參數基礎模型；另出貨供訓練推理用的 AI 伺服器	浪潮，賣服務器（國內 AI 服務器龍頭）與雲和企業軟件。
cn_218	中國	INTELLIFUSION	雲天勵飛，視覺芯片與城市 AI	天書大模型；DeepEdge 芯片		2014 年由前芯片工程師陳寧在深圳創辦，科創板上市。早期營收依賴深圳等地的政府安防專案，近年轉向對外銷售邊緣 AI 芯片與算法模組，芯片與方案兩條線並行，長期處於虧損。
cn_22	中國	Bairongzhixin Beijing Technology Co Ltd	百融雲創，金融風控與營銷	風控模型	為銀行提供信貸風險評分與建模平台，機構可自行訓練風控模型	2014 年成立，2021 年在港交所上市。向銀行、消費金融和保險公司提供信貸審批、貸後管理與獲客服務，按調用次數或分潤計費，合作金融機構數以千計，屬於獨立第三方數據與模型服務商。
cn_220	中國	iSoftStone	軟通動力，IT 服務	天璇 AI 平台	企業級大模型平台，接入多家模型做 MaaS，並提供智能體編排開發	以 IT 外包起家，深交所上市，主要向華為等大客戶派駐工程師承接軟件開發與運維，人力規模達數萬人。近年併購同方計算機進入整機製造，並把算力與智能體服務納入收入結構。
cn_221	中國	Jack Technology Inc	傑克科技，縫紉設備與智能製造	智能縫製設備	工業縫紉機，機上晶片依面料自動調整縫製參數，供成衣工廠使用	浙江台州企業，上交所上市，工業縫紉機出貨量居全球前列，客戶是服裝、鞋包與家居製造商，產品銷往上百個國家。近年併購裁床與吊掛系統廠商，從單機轉向成套的車間自動化方案。
cn_222	中國	JAKA Robotics (節卡機器人)	協作機器人	JAKA Zu 系列	3 至 12 公斤負載的協作機械臂，可與人同場作業，做上下料與組裝	2014 年在上海創立，專做協作機械臂，主要賣給汽車零部件、3C 電子與半導體產線，並透過全球數百家系統整合商分銷，海外營收占比較高，以無線示教和拖拽編程降低使用門檻。
cn_223	中國	JD Logistics Robotics (京東物流機器人)	京東物流的倉儲與配送機器人	無人倉；配送車		京東物流內部的機器人團隊，自研搬運 AGV、穿梭車、分揀機械臂與末端配送車，先在自家亞洲一號等倉庫大規模自用，驗證後再對外輸出設備與倉儲自動化方案給第三方客戶。
cn_224	中國	JD.COM	京東，電商與零售，自研言犀大模型	言犀（JoyAI）大模型	已更名 JoyAI 的產業大模型，用於商品客服、供應鏈與物流場景	京東，自營電商與物流，AI 用於客服、營銷和倉儲自動化。
cn_227	中國	Jingdong Technology Information Technology	京東科技			京東集團旗下對外輸出技術的子集團，把雲計算、供應鏈系統與支付、信貸等金融科技賣給銀行、政府和企業客戶。由原京東數科與雲業務合併而來，曾籌劃分拆上市但未完成。
cn_23	中國	Banma Network Technology Co Ltd	斑馬智行，阿里與上汽合資的智能座艙系統	斑馬智行車機系統	以 AliOS 為底的車載系統，管語音、導航與多螢幕應用，上汽車型搭載	阿里巴巴與上汽集團合資成立，以阿里自研的 AliOS 為底座做車機系統，客戶集中在上汽系與大眾等品牌，收入來自軟件授權與車聯網服務分成，歷經多次股權調整後由阿里主導。
cn_230	中國	KEENON Robotics (擎朗智能)	商用服務機器人	送餐機器人	餐廳內自主避障、送餐與回收餐盤的輪式托盤機器人	2010 年在上海創立，送餐與清潔機器人以整機銷售或租賃方式賣給餐飲連鎖、酒店和醫院，累計出貨逾十萬台、銷往七十多個國家，海外營收占比不低，近年把產品線延伸到人形機器人。
cn_231	中國	Kepler Robotics (開普勒機器人)	人形機器人	先行者 K2	175 公分全尺寸人形機器人，單手負重 15 公斤，測試於工廠搬運巡檢	2023 年在上海成立，主打進工廠和倉庫做重複勞動的藍領型人形機器人，強調自研旋轉直線關節與靈巧手以壓低整機成本，目前收入以研發樣機和示範專案為主，尚未進入規模量產。
cn_232	中國	Kimi (Moonshot AI)	月之暗面，長文本與智能體大模型	Kimi 助手；Kimi K2 開放權重模型		研發長上下文與智能體大模型，面向個人提供 Kimi 助手，面向開發者按 token 收費提供 API，旗艦模型開放權重。
cn_233	中國	Kling AI	快手旗下視頻生成	可靈（Kling）視頻模型	由文字或圖片生成影片的模型，可產出數秒到十餘秒的連續鏡頭	快手旗下視頻生成產品，向個人按會員、向企業按 API 收費，是國內收入最高的視頻生成產品之一。
cn_234	中國	Kuaishou Technology	快手，短視頻平台，自研可靈與快意模型	可靈；快意大模型	可靈做影片生成，快意是自研語言模型，支撐站內創作與對話功能	快手，短視頻與直播平台，收入來自廣告、直播打賞和電商；可靈視頻生成也單獨收費。
cn_235	中國	Leju Robotics (樂聚機器人)	人形機器人	夸父（KUAVO）	雙足人形機器人，主要供高校科研教學與展演場景使用	2016 年在深圳成立，早期靠教育用小型人形機器人和賽事套件起家，後轉做全尺寸人形，夸父系列搭載開源鴻蒙系統，客戶以高校科研、地方國企示範專案和展演租賃為主。
cn_236	中國	Lenovo	聯想，PC 與服務器，推 AI PC	AI PC；天禧智能體	天禧是跨裝置的個人智能體，具長期記憶，能拆解任務並代為執行	全球個人電腦出貨量長期居首，收入以 PC 與智能設備為主，另有服務器儲存的基礎設施業務和方案服務業務。併購 IBM 個人電腦與摩托羅拉後形成全球架構，近年把 AI PC 當成換機驅動力。
cn_237	中國	Li Auto	理想汽車，新能源車企，自研 VLA 智駕	理想 i 系列；MindVLA	i 系列為純電車款；MindVLA 是自研的視覺語言動作智駕模型	理想汽車，賣增程與純電 SUV，自研智駕（VLA 模型）和座艙系統。
cn_238	中國	LimX Dynamics (靈犀機器人)	逐際動力，足式與人形機器人	TRON 1；Oli 人形	TRON 1 可換點足、足式、輪足三種足端，供科研做運動控制開發	逐際動力，研發足式與人形機器人及運動控制算法，主要賣給科研與開發者。
cn_239	中國	MagicLab	人形機器人	MagicBot	約 174 公分的全尺寸人形機器人，面向工廠搬運與展示接待	2024 年在無錫成立，由掃地機器人廠商追覓科技孵化，同時做四足與雙足機器人。先把機器人放進自家工廠產線做數據採集與訓練，再面向商用服務與工業場景銷售。
cn_24	中國	Baoshan Iron Steel Co Ltd	寶鋼股份，鋼鐵央企，AI 用於煉鋼與質檢	鋼鐵工業大模型應用		中國寶武鋼鐵集團旗下的上市主體，以汽車板、電工鋼等高端板材為主力產品，客戶是車企和家電廠。AI 多用於高爐與軋線的工藝控制、表面缺陷檢測和能耗優化等自用場景，不對外賣技術。
cn_240	中國	Maxvision Technology Co Ltd	智能安防			深圳企業，深交所上市，主業是口岸出入境的自動查驗通道、車輛檢查與旅客通關系統，客戶為海關、邊檢和機場等政府單位，屬項目制收入，近年把生物識別與視覺算法延伸到智慧園區。
